id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CLCnh6xj7Aq,https://www.instagram.com/p/CLCnh6xj7Aq/,275,#meer #sonnenuntergang #meeresrauschen #vogelgezwitscher #seaside #abendstimmung #abend #montagabend #danbarkeit #dankbarsein #wertschätzung #einenmomentinnehalten #achtsamsein #achtsamkeit #achtsamkeitimalltag #vorstellungskraft #vorfreude #scarlino #marinadiscarlino #italy #bellaitalia #igersgraz,"Wo ich jetzt am liebsten wäre? 🌅 Irgendwo am Meer, wo ich den Sonnenuntergang beobachten kann. Diese schönen, warmen Farben, die einem das Gefühl von Geborgenheit geben. Einfach nur dort sein, sitzen, beobachten und lauschen. Dem Meeresrauschen, den Vögeln, meiner inneren Stimme, die danke sagt. Danke dafür, dass ich diesen Moment erleben darf, alleine oder mit lieben Menschen; danke, dass ich diesen Moment zu schätzen weiß; danke, dass ich es bald wieder machen kann. Und auch, wenn dieser Sonnenuntergang im Moment nur in meiner Phantasie existiert, bin ich trotzdem dankbar. Dankbar, dass ich ihn schon ein paar Mal erleben durfte und (hoffentlich) bald wieder erleben werde 🧡 Wofür seid ihr im Moment dankbar? ✨ . . .                                           Ich auch 😍😍😍 Ich bin Dankbar das ich den Superbowl gesehen habe, und das es mir Gut geht, trotz wenig Schlaf 😊 Und ich will auch ans Meer 😢😢 Oh ja, da wäre ich jetzt auch gerne, oder irgendwo in den Bergen 🙈☺️ ich bin gerade sehr dankbar für meinen Kaffee heute morgen und dafür, dass bei uns auch endlich ein paar Zentimeter Schnee heruntergekommen sind ☺️ Bin echt dankbar in Zeiten wie diesen gesund zu sein! 🙌❤️ Mah herrlich da kommt Urlaubsstimmung auf 😎 ❤️👌🏻 Ich bin dankbar das ich Gesund bin, eine Arbeit habe und heute do leckeres Essen hatte! 🤗 Sehr schönes Bild übrigens. 😍 irgendwo im Nirgendwo und Meeresrauschen sollte auch zu vernehmen sein 😍🥰 Nice shot! 🌅 Mega Stimmung in dem Bild😍",,2021-02-08T18:14:42.000Z
CReTZyMD7Z0,https://www.instagram.com/p/CReTZyMD7Z0/,270,#hund #dog #doggo #doggy #carlos #furryfriend #flauschigerfreund #hundesitten #dogsitting #spaziergang #walkies #igersgraz #igersstyria #igersaustria,"Henlo zusammen 🐾  Mein Name ist Carlos (wie eines der kleinen flauschigen Wesen im Hause Bergiki) und ich durfte die letzten drei Tage bei diesen lieben Menschen verbringen. Ich glaube, ich habe sie mit meiner Art verzaubert, zumindest hat die nette Dame immer wieder gesagt wie süß sie mich findet und der große, liebe Herr hat immer gemeint, dass ich eine gute Seele bin. Aber natürlich, ich mein, schaut mich an. Ich will ja nicht überheblich wirken, aber ich bin schon sehr schnuffig 🥰 Es gibts nichts was man nicht an mir oder mit mir liebt: Gemütliche Spaziergänge, Spielereien und Herumgetobe, gemeinsame Power Naps auf der Couch, laaaange Streichel-und Kuscheleinheiten, wo ich gestehen muss, dass ich gelegentlich mal einen Pups lasse, wenn man meinen Bauch zu lange krault und ich komplett entspannen kann. Aber hey, was raus muss, muss raus und naja, ein süßer Hundeblick reicht aus, um mir für diesen Gestank schnell wieder zu verzeihen 😅 Man kann mir sowieso nicht lange böse sein, spätestens, wenn ich zum Kampfschmuser mutiere, verliebt man sich Hals über Kopf in mich und will mich gar nicht mehr hergeben.  Naja, liebe Zweibeiner, ich hatte eine schöne Zeit mit euch und freue mich schon aufs nächste Mal, wenn wir dieses tolle und aufregende Programm hoffentlich wiederholen ♥️ Feuchtes Hundebussi,  euer Carlos • • • • •                           Ein wunderschöner Text dafür lieb ich dich fast ... 😉🙏😚 Κουκλα! Το σκυλάκι όνειρο ❤️❤️❤️ Deine Hose gefällt mir sehr :D Wo hast du die denn her? 😍 Siehst toll aus😍",,2021-07-18T15:25:56.000Z
CMFlSiYjmMB,https://www.instagram.com/p/CMFlSiYjmMB/,236,#yoga #challenge #yogachallenge #yogajedentag #ichliebeyoga #yogapraxis #yogaistfürjeden #yogaisforeverybody #yogagirl #yogis #yogini #yogazuhause #homeyoga #yogastudio #yogaimstudio #yogavorort #ruhe #entspannung #gelassenheit #krafttanken #zeitfürmich #zeitfürdich #namaste #igersgraz,"Oh ich kann es nicht mehr abwarten endlich wieder... ...ins Yogastudio zu gehen. ...die Fahrt dorthin zu genießen. ...so viele Eindrücke vor, während und nach der Yogaeinheit zu sammeln. ...mich mit anderen Yoginis zu unterhalten. ...meinen Freund und meine Freundinnen, die auch gerne mal mitgehen möchten, mitzunehmen und ihnen zu zeigen, warum ich so eine große Leidenschaft für Yoga habe. ...diese besondere Atmosphäre zu genießen, die mir nur das Yogastudio geben kann. ...und dieses tolle Gefühl vollkommener Ruhe, Entspannung und Gelassenheit das ich habe, wann immer ich eine Yogaeinheit vor Ort absolviert habe und mich ein kleines bisschen stolzer fühle etwas für mich und meinen Körper getan zu haben. Und bis dahin mache ich ganz brav Yoga von zuhause aus. Hab mir dafür extra das Online Unlimited 1 Monat Yogaangebot vom   gekauft. Ich befinde mich in Tag 4 meiner ganz persönlichen Yogachallenge und freue mich auf viele weitere tolle Einheiten 🧘🏻‍♀️  Habt ihr gerade auch eigene Challenges oder welche, an denen ihr teilnehmt und wenn ja, welche? ✨ . . . 📸                                                  ach ich freu mich schon wider aufs fitnessstudio, ich hoffe sie sperren bald wider auf 🙂😊 ❤️❤️❤️❤️❤️ Danke für deinen Support 🙏💕 Cityyoga hat auch tolle Angebote 😉😉😉 Wie schön Du das beschreibst 😊 Weiß genau was Du meinst ❤️ Ein echt tolles Bild. Es freut mich immer so viel Freude am Yoga hier auf Instagram zu erleben😊  Wo machst du am liebsten Yoga? Bist du ein Morgenyoga Mensch oder doch eher etwas später",,2021-03-06T18:24:15.000Z
CKjm8cJBuZT,https://www.instagram.com/p/CKjm8cJBuZT/,317,#graz #schloßberg #schloßberggraz #schlossberg #schlossberggraz #grazliebe #stadtgraz #diestadtmeineslebens #fotoderwochegraz #spaziergang #ausblick #citystroll #withaview #whataview #fromwhereistand #uhrturmgraz #stadtfotografie #cityphotography #wirliebengraz #igersgraz #word,"Obwohl ich schon unzählige Male oben war, ist der Schloßberg immer einen Besuch wert. Je höher man kommt, desto schöner wird der Ausblick über Graz.  Egal zu welcher Uhrzeit man oben unterwegs ist, der Schloßberg ist einfach immer gut besucht. Wen wunderts, langweilig wird einem dort bestimmt nicht. Ob Spaziergang, Laufrunde, gemütliches Essen und/oder Cocktail Time (aktuell natürlich leider nicht) - für jeden ist was dabei.  Je älter ich werde, desto mehr lerne ich auch den Charme und Wert dieser Sehenswürdigkeit zu schätzen, genauso wie den meiner Heimatstadt Graz. Früher wollte ich immer raus und weit weg von hier, doch mit der Zeit hat sich das ein wenig geändert und ich habe gelernt alle Seiten dieser Stadt zu lieben. Ich konnte schon einige schöne Erinnerungen hier sammeln und freue mich auf noch mehr, daher sag ich nur: GRAZ you very much ♥️ . . .                                       Tolles Bild 😍 Schönes Bild aber die Erzählung noch schönere👏 Wie schön! 🖤✨  ❤️ 😍👍Das kann ich sehr gut verstehen!Ich habe dort einen Teil( den Schönsten) meiner Kindheit verbracht!❤Lieben Gruß nach Graz,Baba👋 Ich hab letztes mal wie ich oben war auch gemerkt, desweiteren kann man dann richtig stolz auf sich sein, dass man es wiedermal geschafft hat 😊 Für mich ist das auch ein guter Platz zum nachdenken 🤷‍♂️ Und freut mich, dass wir beide fast das selbe Bild am selben Tag gepostet haben, aber deines ist wunderschön 👍🏼 Tolles Bild.. dort is einfach so schön 🙋‍♀️ Für mich ist auch jeder einzelne  und xte Schlossbergbesuch was Besonderes 😍",,2021-01-27T17:13:08.000Z
CMy6KBIDcM-,https://www.instagram.com/p/CMy6KBIDcM-/,254,#gutenmorgen #stayhydrated #tee #wasser #flüssigkeit #wasserhaushalt #hydration #blumen #getrockneteblumen #trockenblumen #lebensmittelvergiftung #flüssigkeitszufuhr #teeliebe #teeliebhaber #goodmorning #tea #water #morningtea #mood #moodygram #flowers #driedflowers #flowergram #inspiration #inspo #tealove #tealover #igersgraz,"Guten Morgen ☀️  Erstmal eine Tasse Tee 🫖  Die letzten Tage waren aufgrund der Lebensmittelvergiftung super anstrengend für mich und die damit verbundene geringe Flüssigkeitszufuhr hat sich gleich mal bei meiner Haut bemerkbar gemacht (Schuppenflechte, Akne, sehr trockene und rissige Haut). Deswegen wird ab heute mein Wasserhaushalt wieder mit ganz viel Wasser und ungesüßtem Tee aufgefüllt 💦  Ich wünsche euch einen wunderschönen Tag und vergesst nicht genug zu trinken ♥️ . . .                                                       Mmmh 🌹 welchen Tee trinkst du? ✨ oh mann gute besserung Ich wünsche dir eine Gute Besserung und vollständige Genesung 🍀 Dir auch einen wunderschönen Tag, und schönes Bild Danke gleichfalls ❤️ ❤️ Lebensmittelvergiftung? 😳 Was ist passiert? 😮 Das sieht nach einem wundervollen Start in den Tag aus ❤️ Wow! Ist das traumhaft 😍 So so wunderschööön 🍃💛🍃 😇❤️",,2021-03-24T08:52:24.000Z
CMrTn0KDnv9,https://www.instagram.com/p/CMrTn0KDnv9/,264,#blumen #tulpen #flowers #flowerpower #tulips #frühling #frühlingsbeginn #frühlingsstimmung #frühlingserwachen #flowerstagram #flowersofinstagram #spring #springmood #flowerbouquet #blooming #inbloom #sundayfunday #happysunday #sundaymood #schönensonntag #outfit #outfitdetails #igersgraz,"Wenn das Wetter schon nicht frühlingshaft ist, sorge ich eben anders für Frühlingsstimmung.  Blümchen sind dabei immer meine erste Wahl, vor allem Tulpen, weil die schlechthin der Inbegriff einer Frühlingsblume sind. Seid ihr auch Team Tulpen? 🌷 . . .                                             Ich mag Tulpen auch, gerade jetzt zum Frühlingsbeginn 🙌🔥👏 Bei uns ist sooo schlechtes Wetter 😓 Guter Plan! ✅ Tulpen? Aber immer! 😍🌷 Definitiv! ☺️ haben uns letztens wieder welche gekauft und sie machen mich so glücklich!",,2021-03-21T10:01:00.000Z
CLpMFi3DvMj,https://www.instagram.com/p/CLpMFi3DvMj/,241,#fotos #fotografieren #fotografie #bilder #photography #pics #natur #tiere #gebäude #animals #nature #buildings #altbau #altbauliebe #achtsamsein #beobachten #inhalieren #momentefesthalten #spazieren #spaziergang #lockdown #lockdownbeschäftigung #corona #igersgraz,"Let’s take a walk...and some pics 📸 Spazieren gehen war wohl DIE Beschäftigung schlechthin während der gefühlt 1000 Lockdowns, die wir schon hatten bzw haben. Aber immer nur gehen, gehen, gehen, macht auch keinen Spaß. Deswegen versuche ich immer so viel wie möglich von meiner Umgebung zu „inhalieren“, zu beobachten und was mir gefällt, wird auch mit der Kamera festgehalten. Tier-und Naturbilder gibt es schon unzählige in meinen Alben und seit Neuestem haben sich auch Bilder von Gebäuden und Häusern, vor allem Altbau (große Altbauliebe 😍) dazugeschlichen. Wovon macht ihr am meisten Bilder beim Spazieren gehen? 📸 . . .                                               Ich hab auch das Spazieren gehen wieder voll für mich entdeckt 😍😍 Von allen möglichen - angefangen von Tieren bis hin zum Sonnenuntergang 🙌 Ich geh zurzeit auch jeden Tag spazieren und genieße es 😏 Hab das jetzt auch durch meine Schrittzähler total für mich entdeckt 🙌 Schönes Bild Von der Sonne i deren Untergang  bzw -gängen 😉🙋🏻‍♀️ Da hast du so recht!  Ich fotografiere wohl am meisten Sonnenuntergänge und den Hafen ☺️ Gefühlte 1000 Lockdowns😂 - oh ja!! Joyce macht meine Spaziergänge immer abwechslungsreich und lustig - mit einem Hund ists eigentlich nie fad🙊",,2021-02-23T17:45:17.000Z
CQRLUjjD7WV,https://www.instagram.com/p/CQRLUjjD7WV/,187,#hochdiehändewochenende #wochenende #weekend #weekendplans #aperol #aperoltime #afterworkaperol #italienvibes #italyvibes #drinksofinstagram #igersgraz #igersstyria #igersaustria,"Hoch die Hände, Wochenende 🙌🏻 Nach einer langen Woche mit einem sehr gut gefüllten Terminkalender freue ich mich jetzt umso mehr auf ein entspanntes Wochenende. Ein Aperol ist dafür ein guter Start. Wie startet ihr in euer Wochenende und habt ihr schon besondere Pläne? 😉 Prost, ihr Lieben 🧡                         Ein guter Start in den Freitag Abend so wie ich das hier sehe 😊👏 Wenn du die Tage noch mal eine Auszeit und neue Musik brauchst riskier gerne einen Blick auf meine Seite 🎼 🎸 Würde mich freuen ☺️ Gute Idee! Prost und auch ein schönes Wochenende 🙋🏻 Hab ein schönes Wochenende, und ich will auch nur entspannen - Prost 🙌 🤤 Mein Sommerdrink 😍 Ah, gibt nichts besseres als Aperol bei diesem Wetter 🥰 😍😍😍 🧡 This is gorgeous! 😍 Definitiv ein guter Start 😍 cheers ❤️",,2021-06-18T16:33:47.000Z
CKpBTyMDgtH,https://www.instagram.com/p/CKpBTyMDgtH/,245,#yoga #yogini #namaste #yogaposen #yogareise #yogagirl #yogalife #achtsamkeit #mindful #achtsamkeitimalltag #selbstliebe #selbstfürsorge #selfcare #yogazuhause #meditation #igersgraz,"𝒀𝒐𝒈𝒂 𝒊𝒔𝒕, 𝒘𝒆𝒏𝒏 𝒅𝒊𝒆 𝑩𝒆𝒘𝒆𝒈𝒖𝒏𝒈𝒆𝒏 𝒅𝒆𝒔 𝑮𝒆𝒊𝒔𝒕𝒆𝒔 𝒛𝒖𝒓 𝑹𝒖𝒉𝒆 𝒌𝒐𝒎𝒎𝒆𝒏 🧘🏻‍♀️ Bei Yoga wird fälschlicherweise oft angenommen, dass man super gelenkig sein muss und so viele Posen wie möglich schaffen sollte. Natürlich ist es kein Nachteil, wenn man das kann, aber Yoga ist so viel mehr.  Es geht vor allem darum, gesund, fit, glücklich und entspannt zu sein.  Nach jeder Yogaeinheit fühle ich mich dynamischer und weniger gestresst. Egal, wie anstrengend ein Tag auch gewesen sein mag, eine kleine Yogaeinheit und alles ist vergessen. Und wenn man Yoga auch noch am Abend macht, schläft man wie ein Baby 😴 Gleichzeitig stärkt man noch dazu sein Herz, regt die Blutzirkulation an und erhöht die Konzentrationsfähigkeit.  Man ist also nicht nur entspannter, sondern auch klarer und fitter. Dass man dabei auch noch seinen ganzen Körper trainiert, versteht sich, denke ich, von selbst.  Und noch ein sehr angenehmer Nebeneffekt von Yoga ist, dass das sexuelle Verlangen gesteigert wird und der Sex länger und besser sein kann 😏🔥  Aber das für mich bedeutendste ist, dass man in die Tiefe des menschlichen Seins eintauchen kann, durch sich selbst, zu sich selbst 🙏  Praktizierst du auch Yoga bzw hast du es mal probiert? Und wenn ja, wie hast du dich danach gefühlt? ☺️ . . .                               Sehr cooles pic! 😎👌🏻🤩 Klingt interessant was du geschrieben hast, aber ich bin dann doch eher jemand der Spazieren geht und mit dem Rad fährt (außerhalb vom Winter), aber schön zu Lesen, dass du daran Freude hast ab und zu und es tut gut Ich liebe Yoga! ❤️ Die Haltung des Kindes ist auch tatsächlich eine meiner Lieblinge, weil sie mich immer erdet und beruhigt. Mein aktuelles Ziel ist der Kopfstand und es klappt sogar schon einigermaßen gut. 😊 💖💖 I've discovered yoga few years ago. Especially appreciated it during pregnancy😊 👏",,2021-01-29T19:39:43.000Z
COOC3F9joce,https://www.instagram.com/p/COOC3F9joce/,273,#kochen #kochprozess #cooking #kreativität #meditation #wochenpläne #nährstoffe #zeitersparnis #geldsparen #kochenverbindet #genuss #purergenuss #rezepte #recipes #freestylecooking #kochenmitliebe #genussmensch #pflanzlicheernährung #whatveganseat #grazvegan #igersgraz #igersaustria #alikis_kitchenstories,"Es wurde vermutlich noch nie so viel gekocht wie im letzten Jahr und auch ich muss gestehen, dass ich in den letzten Monaten viel öfters in der Küche gestanden bin als davor. Ich habe zwar immer schon viel und gerne gekocht, aber meine Koch- und Essgewohnheiten haben sich in den letzten Jahren auch etwas verändert. Früher musste es vor allem schnell gehen und ich habe hauptsächlich darauf geachtet, dass es schmeckt, mittlerweile schaue ich, dass die vorigen Punkte zwar zutreffen, ich aber trotzdem so nährstoffreich wie nur möglich esse. Je bunter mein Essen, desto lieber habe ich es und desto gesünder wird es. Hier ein paar Gründe, warum ich gerne selber koche:  1) Mein Essen ist meistens gesünder, da ich mich intensiv mit den Nährstoffen beschäftige.  2) Ich spare Zeit und Geld, weil ich meine Zutaten und Gerichte weise wähle und im Voraus plane (Wochenpläne).  3) Kochen ist wie eine Art Meditation für mich. Ich schaffe es immer dort abzuschalten und meine Laune zu verbessern, wenn sie mal schlecht sein sollte.  4) Kreativität kennt keine Grenzen und das ist auch beim Kochen so. Ich liebe es neue Rezepte auszuprobieren oder auch eigene Ideen umzusetzen. Wer mich kennt weiß, dass ich mich sowieso nur ganz selten komplett an Rezepte halte und meistens mein eigenes Ding mache 😄   5) Kochen verbindet: Egal ob mit der Partnerin/dem Partner, mit Freunden, der Familie.....kochen macht immer Spaß. Davor, währenddessen und vor allem danach, wenn endlich gegessen wird 😜 Wie oft in der Woche kocht ihr selber? 👩🏻‍🍳  Was mögt ihr am Kochen am meisten? 🧑🏻‍🍳  . . .  📸                                              I lass Mi immer bekochen haha Vollste Zustimmung! Zwei Punkte kommen noch dazu: es schmeckt in der Regel besser und es gibt weniger Müll 😊 aber manchmal will ich auch einfach nur faul sein 😅 dann hab ich zum Glück mein Kochgenie   mit seiner genialen Kochskills und unendlicher Kochmotivation ❤️ Toller Content! Feier ich etrem. 🙌🏼 Ich habe das Glück, dass mein Mann fast jeden Tag kocht 😍😍😍 Finde super, dass du so viel kochst 💚 Somit hat der Lockdown auch positive Auswirkungen ☺️",,2021-04-28T18:19:21.000Z
