id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CQOmB2sNmDH,https://www.instagram.com/p/CQOmB2sNmDH/,149,#melanzani #aubergine #pizzarezept #pizza #italien #überbacken #einfacherezepte #einfachkochen #austrianfoodblogger #gesund #nahrhaft #nutrition #veganerezepte #megalecker #graz #essensfotografie #zucchinirezepte #garten #ofengemüse #fotografie #foodblog #essenmachtglücklich,"Jetzt mal ernsthaft... Welcher Hintergrund gefällt euch besser? 👀 Und...  Wie gut war diese Pizzamelanzani eigentlich?! 🤤 Antwort zu Punkt 2: Seeehr lecker und extrem easy 😌 Einfach in Scheiben schneiden, belegen und 20min lang ins Rohr ✨ Hab ich mal wieder bei   gefunden 🤫 Keine abgemachte Werbung oder so, ich find die Rezepte einfach echt cool 😋 Achja und sagt ihr Melanzani oder Aubergine? (auf den Emoji verzichte ich mal ganz bewusst) 👀 Alles Liebe Julie 🦋                                           Unsere Antwort kennst du natürlich 😅😍 das sieht super lecker aus 😍😍 Der dunkle 👏 sieht wieder mal sehr lecker aus!😍 Sieht lecker aus! 👌😊 Puhhh richtig schwer 🙈🙈 kann mich echt nicht entscheiden. War erst so das zweite, ne doch das erste oder das zweite 😂🤦🏽‍♀️ ich sag/ kenn beides 😍 finde aber tatsächlich melanzani viel ästhetischer im Ohr 😂🤦🏽‍♀️ Mmh das muss ich auch mal wieder machen 👏😍 Untergrund Wurscht, Hauptsache die Aubergine schmeckt 😍😂",,2021-06-17T16:29:27.000Z
CPyVSRSNn9P,https://www.instagram.com/p/CPyVSRSNn9P/,194,#foodblog_at #backen #foodblogliebe #thefeedfeedbaking #schokotorte #schokolade #chocolatecake #schwarzwälderkirschtorte #schwarzwälderkirsch #cherrypie #backenmachtglücklich #foodblog #FoodPhotography #cakedesign #cakestyling #foodblogliebe #kuchen #patisserie #mehlspeise #yummy #FoodPhotography #Foodstagram #windeltortenzauber,"Da jetzt gleich ein ewig langes Rezept folgt halte ich mich kurz: Helloooo - neue Torte, alte Kulisse 😌 Heute gab's mal wieder Torte nach Papas Geschmack - gesüßt mit stinknormalem Zucker. Ist ja auch sein Geburtstag 😋 Und da ich schon nach dem Rezept gefragt wurde - hier ist es: Boden: 8 Eier 1 Prise Salz  200g Schokolade 1 TL Instantcoffee 150g Butter 120g Zucker 150g Mehl 1 TL Backpulver für eine 26er Spring Form  Die Eier trennen. Eiweiß und Salz steif schlagen. Die Schokolade überm Wasserbad schmelzen und den Instantcoffee einrühren. Butte und die Hälfte des Zuckers schaumig schlagen. Die zweite Hälfte unter die geschmolzene Schokolade rühren, damit diese etwas abkühlt. Zur schaumigen Butter nacheinander die Dotter dazugeben (immer ganz vermixen bevor der nächste dazu kommt). Dann die Schoki unterrühren. Mehl und Backpulver unter den Teig rühren, bis es so halb vermengt ist, dann auch gleich den Eischnee unterheben - vorsichtig, dass auch alles fluffig bleibt ☁️😌 Im Ofen bei 160°C Umluft für 45-50min (kommt auf euren Ofen an) backen. Am besten einfach den Stäbchentest machen (nicht verwechseln mit dem Antigentest - sorry 4 that). Fülle: 250ml Schlag 200g Mascarpone 1 Pkg Sahnesteif 1 Glas Kirschen 2 EL Rum Bisserl Zitronenabrieb  5 Blätter Gelatine oder 2 Beutel Gelatine Gel Schlag mit Mascarpone und Sahnesteif aufschlagen. Die Gelatine nach Anleitung zubereiten und im Kirschsaft auflösen, Kirschen selbst wieder rein und den Rum + Zitronenabrieb unterrühren. In eine Fläche Schüssel geben und in den Kühlschrank, bis es ein wenig fest wird. Zusammensetzten: Den Schokoboden halbieren. Eine Hälfte wieder in den Backrahmen geben um alles leichter zusammenzusetzen. Darauf die Creme verteilen (Bis auf 3 EL). Die etwas festgewordenen Kirschen darauf. Auf dem 2. Boden die restliche Creme verstreichen und mit der eigecremten Seite nach unten auf die Kirschen geben :P Ab in den Kühli - am besten über Nacht 😴 Zu guter letzt für oben noch 100g Schoki in 70ml Schlag schmelzen und als Glasur auf die Torte streichen. Viel Spaß und Erfolg beim nachbacken 🥰 Alles Liebe Julie 🦋                                         😍😍 Schaut wirklich sehr lecker aus😍 Mmmmh, sieht richtig lecker aus 🙌👏🙌  .de Wow sieht toll aus😍 großartig mit den Schichten 👏 Wow 😍😍 Sieht super aus 😍 Yumm!! Sieht super aus und so schöne Schichten 💕",,2021-06-06T17:04:24.000Z
CRgUkefNYH2,https://www.instagram.com/p/CRgUkefNYH2/,160,#himbeerkuchen #streuselkuchen #joghurtkuchen #obstkuchen #himbeertorte #österreichischeküche #sommer #gesunderkuchen #grazerblogger #grazfood #austrianfoodblogger #gesundbacken #zuckerfreibacken #zuckerfreierezepte #gesunderezepte #foodblog_at #backen #foodblogliebe #backenmachtglücklich #healthybaking #afba21 #mahlzeit #yummy,"Hallöle ☀️ Ich meld mich heut nochmal vorm Urlaub und meinem Geburtstag hehe 😌 Und zwar mit diesem herrlichen Rezept - perfekt für den Sommer, weil: gekühlt richtig erfrischend 🤤 ➡️ Rezept Himbeer-Joghurt Tartletts: 80g (Einkorn) Vollkorn Mehl  65g Einkornflocken (oder Hafer) 50g Ahornsirup 1TL Backpulver 70g weiche Butter Zirtonen Abrieb Je eine Prise Salz und Vanille Alles vermixen und die Böden der Tarteformen bedecken, den Rest für die Streusel zur Seite stellen. 250g Griechischen Joghurt 10g Vanillepuddingpulver Ahornsirup nach Belieben Himbeeren (gerne auch TK) Alles bis auf die Himbeeren vermixen und gleichmäßig auf die 2 Formen aufteilen, die Himbeeren darüber geben und  den übergeblieben Teig drüber bröseln. Das ganze geht für 30min bei 175°C in den Ofen. Viel Spaß beim Backen und Genießen 😌🤤 Alle Liebe Julie 🦋                                             Gorgeous 👏🙌👏 schauen mega aus 😍😍😍 Boah wie gut 😋 danke dir 🙏❤️ Der sieht ja lecker aus 😍👏 sehr nice liebe Julie ❤️ toll sehen die aus 👏😍 Oh wie herrlich, mit griechischem Joghurt 😮😍!!! Das sieht köstlich aus 😍 Aaaaah wie lecker😍 Die sehen ja toll aus 😍",,2021-07-19T10:14:37.000Z
CQ38_AGNjaq,https://www.instagram.com/p/CQ38_AGNjaq/,130,#auflauf #quinoa #tomaten #italien #italienischeküche #gewürze #foodblog_at #austrianfoodblogger #FoodPhotography #gesundeküche #gesundkochen #soulfood #vegetarian #graz #grazblogger #zucchinirezepte #zucchini #lecker #gesund #spicy #food #essensfotografie #essenmachtglücklich,"Die letzten Tage ist es ja wieder ein bisserl kühler gewesen bei uns in Graz - das heißt - Zeit für einen AUFLAUF 🔥🥳 Und zwar gab's einen Quinoa Gemüse Auflauf mit überbackenen Tomatenscheiben 🤤🍅 Ging ganz easy: Karotten und Zucchini grob aufreiben, Zwiebeln würfeln, TK Erbsen , getrocknete Tomaten und das alles mit dem Quinoa mixen. Gewürzt wurde mit Soja Soße, Öl, geräuchertem Paprika und Pfeffer, Muskatnuss, Salz und Rosmarin 😌 Die bunten Tomatenscheiben oben drauf - für 20min bei 175°C ins Backrohr. Kurz rausnehmen und Parmesan drauf - nochmal für 5min grillen - tadaaa fertig 🤤🥳 Kann ich nur empfehlen 😇 Alles Liebe Julie 🦋                                             Mhm das klingt ja köstlich! 😍😋🤤 Sieht so gut aus! 😍 Wow er Auflauf sieht aber gut aus 😍 Deine Aufläufe Sehen immer so gut aus 😍 Das klingt sehr gut und sieht auch so aus 😍😍😍 Ohaaaa 😍 wie lecker schaut des aus Lass es dir schmecken 😋 Ich liebe Dinge, die man einfach in den Ofen schieben kann 😍 Ein Augenschmaus :)😍 😋 🔥🥵",,2021-07-03T17:58:54.000Z
CPYkXNxNi2b,https://www.instagram.com/p/CPYkXNxNi2b/,176,#mirrorglaze #mirrorglazecake #torte #dessert #foodblog_at #backen #foodblogliebe #backenmachtglücklich #gesundbacken #backenistliebe #backenmitliebe #törtchen #foodphotography #nachspeise #schokotorte #cheesecake #spiegelglasur #droetker #kuchenRezepte #RecipeOfTheDay,"✨ Mirror Glaze Törtchen ✨ Schon mal davon gehört? 🧐 Also, dass die so gut werden...  Ich hätt nicht damit gerechnet 👀 Wieder zurück in Graz hab ich euch diese feinen Dessertstücke mitgebracht: Ein Kirsch-Beeren Kern auf einer Vanillepudding Topfen Creme bedacht durch die Zitronen Frischkäse Creme, getragen von einem luftigem Biskuit und umhüllt von der goldglitzernden Mirror Glaze 😌 So, aber nun wieder absteigen vom hohen Ross und zu den Tatsachen aka. dem Rezept für die Glasur 🤫 📝 45g Zucker mit 25ml Wasser 2min kochen.  Dann 45g kleingehackte weiße Schoki einrühren und schmelzen lassen.  30g Schlag unterrühren und 1 Briefer Gelatine Gel von   (hatte das in dem Produkttesterpaket deshalb wurde es gleich mal getestet) Und dann, leicht abgekühlt, über die geeisten Kuppeln gießen - das wars 🤭 (innen is dafür alles zuckerfrei versprochen)  Funktionierte SUPER - hab nicht damit gerechnet - schmeckte MEGA - deshalb sind auch keine mehr da - kann ich nur empfehlen 🤫 Alles Liebe Julie 🦋                                       Wunderschön 😍❤️ Die sind soo schön geworden😍 meega 👌🏻🤩❣️ Nein, aber ich nehme zwei oder drei 😍 😍😍 😍🙌 Wow das sieht ja sowas von gut aus 💖 Mhhh klingt herrlich! 😮 Wow 😍 Die sehen ja klasse aus. Sowas wollte ich auch schon immer mal machen 😇👍🏼 Bin ganz begeistert. ☺️ Würde mich freuen; wenn Du ebenfalls bei mir vorbeischaust ☺️ Wowww 😍 Das schaut aus wie aus der Patisserie 😍 ganz toll geworden Julie ❤️ Sieht unglaublich gut aus 😍 So schön😍",,2021-05-27T16:55:54.000Z
CQwGf_qtzrx,https://www.instagram.com/p/CQwGf_qtzrx/,151,#pizza #gesundundlecker #lernpause #foodblog #essensfotografie #italien #urlaubsfeeling #gesundeküche #hunger #backenmachtglücklich #austrianfoodblogger #backen #gesundbacken #zuckerfrei #sugarfree #projektzuckerfrei #refinedsugarfree #gesundeernährung #grazfood #foodphotography #graz #gesundkochen #visitcarinthia #villach #ferien #afba21,"Was macht ihr denn eigentlich wenn euch mal Pizza über bleibt... ? 👀 ☀️ Okey... Jetzt bin ich doch ganz schön froh, dass ich mein Mittagessen heut einfach mal fotografiert hab - ich bekomm gleich wieder Hunger 🤤 Es gab übriggebliebene Pizza, die neu belegt wurde und dazu einen grünen Salat mit Gurken und Joghurt Dressing 🍕 Nach 7h lernen heut dröhnt mir schon langsam der Kopf - ich glaub die Küche ruft mich echt schon wieder 🤯 Grundwasser - Tropopause - polares Eis - 6000 Kelvin Will jemand raten was ich grad für eine Vorlesung hab? 🙃😂 Morgen wird dann sogar wirklich mal wieder was gebacken!! Und für heut is Schluss 🥳 Alles Liebe Julie 🦋                                                   Ich verstehe die Frage nicht 🤔 Pizza? Übrig bleiben? 😅😅😅 This looks so good! Mmhmm 😍 hab einen schönen Abend 🤗 Sieht so gut aus ❤️ 😋😋 Ruf mich an wenn die Pizza übrig bleibt…. ❤️ 🤤 Ruf mich an wenn die Pizza übrig bleibt….",,2021-06-30T16:48:07.000Z
CRO-FZNqbuD,https://www.instagram.com/p/CRO-FZNqbuD/,102,#ehrenwort_genussmomente #mexico #mexicanfood #foodblog_at #austrianfoodblogger #FoodPhotography #gesundeküche #gesundkochen #soulfood #vegetarian #graz #grazblogger #zucchinirezepte #zucchini #lecker #gesund #spicy #scharfesessen #igersgraz #gewürze #rezeptideen #foodblogliebe #projektzuckerfrei #essensfotografie,"Hasta la Vista, baby! 😎 Aber Spaß bei Seite und her mit der Schärfe des Lebens,   hat ein neues Gewürz raus gebracht🔥 Ich Glückliche durfte es direkt mal ausprobieren (mit dabei im Paket noch ein paar andere Leckereien die ich euch später mal zeige) 🥰 In Sachen Genuss mal wieder schwer zu übertreffen - allein wenn man daran schnuppert hat man schon Urlaub in der Nase 🤤 Ich hab mir letztens die Bulgur-Quinoa Mischung damit verfeinernt, bisserl Zucchini, ein Spiegelei und Tomatensose dazu - Viva la Mexico 🎉 Alles Liebe Julie 🦋                                               wow - vielen Dank!! 💚🤗 hast du wieder mal mega lecker verkocht 😍🔥🌵 Mhhhh klingt großartig! 😍",,2021-07-12T16:31:02.000Z
CSq5Y7vNJP_,https://www.instagram.com/p/CSq5Y7vNJP_/,121,#afba21 #ichbindabei #foodblog_at #austrianfoodblogger #FoodPhotography #foodtography #foodtographyschool #foodblogliebe #foodblog #foodblogger #afba #apfelstrudel #österreichischeküche #apfelkuchen #apfelbrot #zerowaste #zerowastekitchen #backenmachtglücklich #backenmitliebe #bewusstessen #foodblogÖsterreich #grazblogger #graz #grazfood #soproudofyou," guess what - ich bin dabei 🥳 Heuer versuch ich da mal mei Glück und zwar in den Kategorien: - Backen mit Liebe mit  - Bewusst essen 21 mit  - Bester Foodblog Österreichs mit  Alle meine Einreichungen seht ihr, wenn ihr nach rechts weiter swipt 😌 wie gefallen sie euch denn? Passts zu den Themen? 🤭 Wünscht mir Glück, und sollts eine Runde weiter gehen geb ich euch bescheid 👀🤗 Alles Liebe  Julie 🦋                                             Schaut toll aus 😍 Voll gut 👏 🙌🏻 Wir drücken ganz fest die Daumen! Viel Glück 🍀 Ich drücke dir die Daumen! ❤️ 👏 😍 Viel Glück!!!! 🌼🌼 bewusstessen 💪💪 💜💜 MEGA !!! 👏👏👏 Viel Glüüück 😍🔥 ",,2021-08-17T09:20:09.000Z
CSHGUNwHcRP,https://www.instagram.com/p/CSHGUNwHcRP/,127,#reels #backen #foodblogger #foodphotography #n,"✨Das Leben als mini Foodbloger✨ Willkommen, willkommen... Treten Sie ein - kommen Sie näher 🎉 Jaja so ist das hier, aber würds keinen Spaß machen dann tät ichs ja auch nicht 🤫 also is das schon okay so 😌😂 So langsam werden die Reels besser hehe 😌 Alles Liebe Julie 🦋         love it 😂 Haha same 😂 So ist es echt 😄 wenn nur nicht immer das Aufräumen wäre 😄😄 Sau cool😍 Zieh in die Hochsteiermark und mach eine vegane Konditorei auf! Ich werde treue Stammkundin!! 😄😋",,2021-08-03T11:46:03.000Z
CRb7LnytGJx,https://www.instagram.com/p/CRb7LnytGJx/,154,#gesundbacken #zuckerfrei #sugarfree #projektzuckerfrei #refinedsugarfree #gesundeernährung #grazfood #foodblog #FoodPhotography #gesundeküche #nutritionfirst #guiltfree #gesundnaschen #schokoriegel #healthybaking #veganlife #vegan #vegannaschen #erdbeeren #backenmitliebe #backenmachtglücklich #austrianfoodblogger #backen #veganerezepte #zuckerfreierezepte #keksebacken,"🍓 Supereasy Erdbeer-Karamell Riegel 🍓  🍫 Zuckerfrei & vegan - of course 💁🏼‍♀️ Da das Rezept relativ lang ist, halte ich mich heut kurz - will nur nochmal erwähnen, dass es sich eeecht auszahlt die Riegel mal zu probieren. 🤤 ✨ Für den Teig: 1 EL Chia-Samen 3 EL H2O - vermixen und kurz zur Seite stellen 40 g Öl 2 EL Ahornsirup 50g Nussmus 50 ml Haferdrink 100 g zerhäckselte Haferflocken  60g Dinkelvollkorn Mehl 65g gemahlene Mandeln 1 TL Backpulver Prise Salz Alles zusammenmixen und für eine Stunde kühl stellen und daraufhin rechteckig ausrollen. Ca 10 bis 15min backen bei 175°C ✨ Für das Dattelkaramel: Dattelpaste (oder einfach pürierte Datteln) und Kokosmilch auf- und ein wenig einkochen lassen, wer mag kann es dann gerne noch etwas salzen 🤤 Von den Mengen her nehmt soviel ihr wollt, denn was überbleibt hält fix nicht lange :D Sobald der Keks ausgekühlt ist das Karamell drauf geben. ✨ Ich hab als Fruchtschicht noch pürierte Erdbeeren eingekocht die darüber verteilt. Bevor ich den riesen Keks in kleine Stücke geschnitten hab, kam er in den Tiefkühler um auszuhärten. ✨ Last but not least etwas Schoki schmelzen und eine dünne Schicht auf die Riegel geben - perfektes finish🔥 Ganz viel Spaß beim Backen und Genießen 😌 Alles Liebe Julie 🦋                                                   Das klingt so toll! :) Leckere Idee Voll gute Idee 😍 Wow!! 🤯 Ma lecker 😍 boaaaah geil will auch 😍 Looks great! Good luck for the   :)",,2021-07-17T17:15:48.000Z
